sisa_umur_jam,jam_operasi_aktif,jenis_mesin,tekanan_oli_bar,id_log_sensor,suhu_c,vibrasi_mm_s,durasi_perbaikan_jam,shift_operator,kebisingan_lingkungan_db
260.1,9339,CNC_Milling,3.5,LOG-00298,56.7,4.82,3,Shift_3,88.8
269.6,6406,CNC_Milling,4.08,LOG-00299,40.0,1.82,11,Shift_1,76.9
297.7,1410,CNC_Milling,3.15,LOG-00300,37.4,5.34,7,Shift_3,84.8
260.2,7909,Robot_Arm,3.43,LOG-00301,34.0,2.64,3,Shift_1,79.1
126.5,16699,CNC_Milling,3.43,LOG-00302,74.3,8.35,11,Shift_3,80.3
293.1,1188,CNC_Milling,2.8,LOG-00303,45.1,5.07,9,Shift_3,94.2
202.8,18027,Robot_Arm,4.05,LOG-00304,61.2,2.25,6,Shift_2,94.1
246.7,11313,Robot_Arm,2.59,LOG-00305,78.4,4.86,4,Shift_3,83.3
283.5,3664,CNC_Milling,1.74,LOG-00306,72.0,1.69,9,Shift_1,97.6
266.5,6741,Robot_Arm,2.26,LOG-00307,71.2,4.64,9,Shift_1,92.4
237.6,11526,Robot_Arm,3.49,LOG-00308,83.2,3.44,9,Shift_2,91.0
272.8,6998,CNC_Milling,2.69,LOG-00309,89.1,1.93,9,Shift_3,84.3
288.7,3062,Conveyor_Belt,3.07,LOG-00310,46.2,1.9,5,Shift_2,91.7
65.0,13653,Conveyor_Belt,2.81,LOG-00311,72.2,10.09,10,Shift_3,80.7
238.2,13772,CNC_Milling,3.14,LOG-00312,60.9,4.23,10,Shift_2,87.3
290.5,3258,CNC_Milling,3.87,LOG-00313,62.8,2.92,2,Shift_3,97.4
267.3,6343,CNC_Milling,4.22,LOG-00314,42.3,2.49,6,Shift_3,94.3
267.6,5633,CNC_Milling,2.22,LOG-00315,57.0,5.18,10,Shift_2,79.2
234.7,13529,Robot_Arm,3.75,LOG-00316,58.7,2.4,5,Shift_3,96.1
224.6,14875,Conveyor_Belt,3.16,LOG-00317,86.5,1.26,5,Shift_1,72.9
239.4,14812,Conveyor_Belt,2.02,LOG-00318,47.7,3.92,8,Shift_3,84.8
200.7,18836,CNC_Milling,3.4,LOG-00319,30.0,3.9,2,Shift_3,96.5
229.8,15604,Robot_Arm,4.48,LOG-00320,64.9,2.96,4,Shift_2,77.1
262.5,7092,CNC_Milling,2.41,LOG-00321,46.1,1.77,3,Shift_2,88.3
283.6,3047,Robot_Arm,2.82,LOG-00322,62.9,3.02,11,Shift_3,89.7
232.4,12678,CNC_Milling,1.72,LOG-00323,74.9,2.83,4,Shift_1,97.9
208.6,18404,Conveyor_Belt,2.91,LOG-00324,63.5,2.48,2,Shift_2,80.2
198.0,19527,Conveyor_Belt,3.13,LOG-00325,58.5,4.69,7,Shift_3,93.5
129.2,5374,CNC_Milling,4.58,LOG-00326,62.7,9.57,10,Shift_2,78.1
213.0,5492,Robot_Arm,2.25,LOG-00327,77.7,7.33,2,Shift_3,81.5
167.5,1710,Robot_Arm,3.77,LOG-00328,47.7,8.85,7,Shift_3,85.1
280.4,3683,Conveyor_Belt,3.24,LOG-00329,75.9,2.58,11,Shift_1,83.8
161.2,11542,Robot_Arm,4.79,LOG-00330,49.9,8.19,8,Shift_3,94.8
244.3,11389,CNC_Milling,3.14,LOG-00331,74.0,4.57,7,Shift_2,109.3
240.1,8047,Robot_Arm,2.96,LOG-00332,41.9,6.47,11,Shift_2,85.1
278.6,6889,CNC_Milling,3.68,LOG-00333,73.1,5.14,2,Shift_1,85.4
204.5,16766,Robot_Arm,3.39,LOG-00334,63.5,3.14,11,Shift_1,102.1
252.7,9740,CNC_Milling,3.75,LOG-00335,66.4,5.8,3,Shift_2,109.2
213.8,16356,Robot_Arm,3.45,LOG-00336,79.4,5.21,10,Shift_1,83.6
203.7,19301,Conveyor_Belt,1.82,LOG-00337,52.7,0.1,9,Shift_1,88.3
260.9,7025,CNC_Milling,3.42,LOG-00338,64.6,3.69,9,Shift_1,71.7
265.1,4852,Robot_Arm,3.4,LOG-00339,69.5,6.18,6,Shift_3,77.5
205.8,19105,Robot_Arm,2.41,LOG-00340,60.5,4.69,7,Shift_1,68.8
233.7,13061,CNC_Milling,3.23,LOG-00341,75.8,5.17,7,Shift_3,82.0
263.7,6527,Robot_Arm,1.53,LOG-00342,69.9,2.12,4,Shift_2,101.8
229.2,12815,Robot_Arm,3.2,LOG-00343,56.3,4.64,11,Shift_1,76.4
249.8,10786,CNC_Milling,3.55,LOG-00344,83.9,3.76,6,Shift_2,78.7
207.7,18205,Conveyor_Belt,3.77,LOG-00345,73.4,3.49,9,Shift_2,89.8
264.5,5863,Robot_Arm,3.56,LOG-00346,52.4,2.3,7,Shift_2,69.3
180.7,19836,Robot_Arm,2.29,LOG-00347,52.2,6.29,2,Shift_2,88.4
207.4,18784,CNC_Milling,1.83,LOG-00348,61.7,4.86,4,Shift_2,60.0
276.2,4433,CNC_Milling,3.75,LOG-00349,71.7,4.61,11,Shift_3,82.4
155.0,4127,CNC_Milling,3.32,LOG-00350,31.8,9.13,8,Shift_3,69.4
257.0,11129,Conveyor_Belt,3.39,LOG-00351,53.0,5.18,5,Shift_2,77.7
254.7,1853,Conveyor_Belt,4.35,LOG-00352,56.3,7.0,7,Shift_2,83.9
266.4,6677,Conveyor_Belt,1.71,LOG-00353,43.4,4.68,7,Shift_1,83.9
245.2,9266,CNC_Milling,4.44,LOG-00354,49.7,3.12,9,Shift_3,83.1
211.0,19418,Robot_Arm,2.55,LOG-00355,67.1,1.35,11,Shift_3,107.5
201.1,19855,Robot_Arm,3.66,LOG-00356,57.7,4.6,8,Shift_1,92.3
292.8,3879,Robot_Arm,2.99,LOG-00357,58.8,0.1,3,Shift_2,68.3
206.2,17941,CNC_Milling,2.72,LOG-00358,44.3,4.68,10,Shift_1,71.2
279.9,2727,Conveyor_Belt,1.79,LOG-00359,61.8,4.79,3,Shift_1,98.5
231.0,15223,CNC_Milling,2.46,LOG-00360,42.4,3.46,6,Shift_1,85.1
215.9,17067,CNC_Milling,3.37,LOG-00361,86.9,3.77,4,Shift_2,97.8
216.6,17925,Conveyor_Belt,3.28,LOG-00362,91.1,0.87,7,Shift_1,95.4
209.2,5244,Robot_Arm,3.76,LOG-00363,57.9,7.46,11,Shift_2,82.3
203.9,17975,CNC_Milling,2.45,LOG-00364,48.2,3.16,8,Shift_3,86.7
278.8,3203,Robot_Arm,3.6,LOG-00365,77.8,1.57,2,Shift_2,79.2
231.8,10858,Conveyor_Belt,3.05,LOG-00366,73.9,5.36,5,Shift_2,94.6
247.8,9921,CNC_Milling,3.51,LOG-00367,93.1,4.28,4,Shift_1,86.4
255.6,7002,Robot_Arm,3.41,LOG-00368,97.1,3.1,8,Shift_2,97.3
293.3,1420,CNC_Milling,2.62,LOG-00369,34.6,2.84,5,Shift_3,78.3
221.2,15668,CNC_Milling,3.2,LOG-00370,82.4,3.99,5,Shift_1,82.4
204.2,7376,Robot_Arm,3.37,LOG-00371,61.7,7.36,11,Shift_1,79.6
234.7,13571,Robot_Arm,3.63,LOG-00372,73.2,5.17,9,Shift_1,100.1
256.8,8794,CNC_Milling,4.2,LOG-00373,76.7,3.91,7,Shift_2,84.7
260.9,8099,Robot_Arm,2.49,LOG-00374,76.0,6.13,11,Shift_1,84.0
220.0,17839,Robot_Arm,2.07,LOG-00375,80.0,4.07,9,Shift_3,83.1
286.7,2794,Robot_Arm,4.03,LOG-00376,56.6,5.0,4,Shift_2,96.8
227.2,14995,Robot_Arm,1.97,LOG-00377,50.7,4.38,5,Shift_1,114.8
227.0,15189,Conveyor_Belt,3.83,LOG-00378,82.8,5.47,7,Shift_2,110.1
268.5,8219,Robot_Arm,2.27,LOG-00379,51.9,2.89,5,Shift_2,92.1
263.0,5986,Robot_Arm,2.5,LOG-00380,92.9,1.15,10,Shift_2,75.5
280.9,1100,Robot_Arm,2.94,LOG-00381,53.5,6.27,6,Shift_1,79.2
128.7,18799,Robot_Arm,1.84,LOG-00382,59.3,7.76,7,Shift_1,88.0
201.8,19006,CNC_Milling,2.22,LOG-00383,62.1,1.27,2,Shift_1,61.8
270.2,5578,CNC_Milling,1.66,LOG-00384,41.9,4.45,6,Shift_1,78.5
287.6,1606,CNC_Milling,3.54,LOG-00385,41.9,2.88,5,Shift_3,93.7
277.0,3332,CNC_Milling,2.99,LOG-00386,78.7,6.21,8,Shift_2,69.0
291.1,2285,Conveyor_Belt,3.01,LOG-00387,39.2,4.62,10,Shift_2,90.3
1.0,16791,Robot_Arm,2.95,LOG-00388,102.8,12.32,6,Shift_2,79.5
211.9,17946,Robot_Arm,2.99,LOG-00389,63.6,3.25,2,Shift_2,78.6
215.7,3912,Robot_Arm,2.61,LOG-00390,49.6,7.84,6,Shift_3,90.8
142.3,15188,Robot_Arm,3.77,LOG-00391,71.3,8.09,6,Shift_2,100.8
271.3,4406,Robot_Arm,1.59,LOG-00392,30.0,5.33,11,Shift_3,84.3
256.2,7976,Robot_Arm,1.85,LOG-00393,60.0,4.09,3,Shift_2,98.7
233.7,12388,Robot_Arm,4.09,LOG-00394,61.9,4.24,5,Shift_3,88.3
233.7,14678,CNC_Milling,3.21,LOG-00395,46.0,4.03,2,Shift_1,73.7
176.2,17616,Robot_Arm,1.38,LOG-00396,55.5,6.83,11,Shift_3,96.0
285.6,1850,Robot_Arm,3.26,LOG-00397,87.9,1.82,9,Shift_3,98.1
270.6,4732,Robot_Arm,1.73,LOG-00398,67.7,3.6,9,Shift_2,89.0
265.5,6329,Conveyor_Belt,4.04,LOG-00399,71.0,3.29,8,Shift_1,72.2
262.4,6896,Robot_Arm,3.74,LOG-00400,53.2,0.1,6,Shift_2,70.2
190.4,19962,Robot_Arm,4.68,LOG-00401,45.1,6.15,9,Shift_3,89.7
199.1,15770,CNC_Milling,2.76,LOG-00402,61.4,6.66,11,Shift_1,89.7
263.1,7087,Robot_Arm,2.03,LOG-00403,30.0,2.41,3,Shift_2,92.1
179.1,19464,Conveyor_Belt,2.57,LOG-00404,48.5,6.58,3,Shift_3,63.1
251.3,10486,Conveyor_Belt,2.59,LOG-00405,46.2,0.1,8,Shift_2,76.3
251.5,10514,Conveyor_Belt,3.31,LOG-00406,34.4,4.06,11,Shift_3,79.3
250.7,9240,CNC_Milling,1.53,LOG-00407,74.7,3.68,8,Shift_1,95.7
287.4,3734,Robot_Arm,3.0,LOG-00408,63.0,4.22,9,Shift_2,85.2
206.1,18753,Conveyor_Belt,2.19,LOG-00409,55.7,4.21,5,Shift_2,96.4
290.7,1264,Robot_Arm,2.59,LOG-00410,75.1,3.81,7,Shift_3,75.1
283.0,4311,Robot_Arm,4.11,LOG-00411,40.3,3.03,3,Shift_1,66.5
275.1,5363,Robot_Arm,3.8,LOG-00412,44.8,3.73,6,Shift_1,93.4
213.5,6306,Robot_Arm,3.58,LOG-00413,81.8,7.41,10,Shift_3,82.8
280.7,3504,CNC_Milling,3.51,LOG-00414,99.2,2.55,11,Shift_3,85.5
147.7,1341,CNC_Milling,2.79,LOG-00415,75.3,9.64,7,Shift_2,72.6
227.0,13875,Conveyor_Belt,2.96,LOG-00416,72.1,2.41,10,Shift_1,86.4
201.9,19416,Conveyor_Belt,1.74,LOG-00417,56.3,4.6,6,Shift_2,87.1
281.3,3314,Conveyor_Belt,2.01,LOG-00418,56.6,5.43,7,Shift_3,85.2
268.0,6634,CNC_Milling,3.1,LOG-00419,68.4,3.27,5,Shift_2,91.7
1.0,10620,CNC_Milling,2.1,LOG-00420,85.6,7.46,10,Shift_2,92.9
206.0,18622,CNC_Milling,3.55,LOG-00421,71.4,5.36,2,Shift_1,97.6
233.0,14190,Conveyor_Belt,2.96,LOG-00422,79.4,3.49,7,Shift_3,85.7
165.7,15557,Robot_Arm,2.76,LOG-00423,51.3,7.43,5,Shift_1,101.9
245.5,12041,Conveyor_Belt,2.51,LOG-00424,74.3,1.46,9,Shift_1,72.2
263.9,8923,CNC_Milling,3.36,LOG-00425,54.9,2.59,7,Shift_2,94.4
273.5,4795,Robot_Arm,3.54,LOG-00426,67.1,5.41,8,Shift_2,85.5
204.4,17421,Robot_Arm,2.3,LOG-00427,74.2,6.0,9,Shift_3,84.0
212.4,16278,CNC_Milling,2.58,LOG-00428,57.0,4.81,3,Shift_2,80.6
297.5,1476,Conveyor_Belt,2.85,LOG-00429,49.7,3.68,9,Shift_2,90.5
228.6,14592,Robot_Arm,3.26,LOG-00430,70.4,3.37,4,Shift_3,103.6
248.9,2603,CNC_Milling,3.25,LOG-00431,63.0,6.83,8,Shift_3,98.2
232.8,15040,CNC_Milling,2.92,LOG-00432,67.0,4.6,9,Shift_3,94.1
214.9,16693,Conveyor_Belt,3.57,LOG-00433,74.9,1.82,3,Shift_3,83.7
280.8,3490,Robot_Arm,2.89,LOG-00434,84.6,1.68,4,Shift_1,101.4
181.1,9242,Robot_Arm,1.88,LOG-00435,74.9,7.78,4,Shift_1,89.3
289.6,3351,Robot_Arm,4.07,LOG-00436,73.0,2.2,10,Shift_3,74.6
237.3,11778,Robot_Arm,3.78,LOG-00437,57.5,4.68,5,Shift_1,76.9
158.1,18623,Robot_Arm,1.9,LOG-00438,59.8,7.38,7,Shift_3,101.2
290.1,2536,Conveyor_Belt,3.14,LOG-00439,71.8,5.36,6,Shift_1,96.3
264.1,8553,CNC_Milling,4.04,LOG-00440,59.6,2.11,3,Shift_3,97.7
206.4,19489,Robot_Arm,2.76,LOG-00441,71.8,1.46,3,Shift_1,86.6
161.4,6718,CNC_Milling,3.62,LOG-00442,52.8,8.67,9,Shift_2,76.5
285.9,3512,CNC_Milling,3.89,LOG-00443,93.9,1.4,5,Shift_1,67.4
249.1,10283,Robot_Arm,3.21,LOG-00444,67.9,2.62,9,Shift_2,76.7
243.2,10659,Conveyor_Belt,4.71,LOG-00445,66.9,4.93,10,Shift_1,70.3
235.3,13594,CNC_Milling,3.52,LOG-00446,57.8,3.45,8,Shift_1,108.3
264.8,6961,Robot_Arm,3.08,LOG-00447,93.7,5.43,3,Shift_1,79.4
210.5,19156,Robot_Arm,2.87,LOG-00448,46.2,0.33,11,Shift_3,79.5
251.6,10899,CNC_Milling,2.96,LOG-00449,54.5,3.47,8,Shift_2,79.4
270.7,6442,Robot_Arm,2.55,LOG-00450,77.8,5.69,9,Shift_2,67.6
208.7,19245,Conveyor_Belt,2.11,LOG-00451,68.6,5.7,11,Shift_2,66.8
209.6,18571,CNC_Milling,2.28,LOG-00452,56.3,2.57,9,Shift_1,101.2
250.1,10484,CNC_Milling,2.89,LOG-00453,56.8,1.45,6,Shift_3,102.9
289.5,1472,Conveyor_Belt,3.64,LOG-00454,60.6,4.53,7,Shift_3,96.9
239.6,12341,CNC_Milling,3.26,LOG-00455,66.5,0.72,2,Shift_3,90.2
196.1,11548,CNC_Milling,3.14,LOG-00456,88.3,7.21,9,Shift_3,72.9
282.8,3815,Conveyor_Belt,4.7,LOG-00457,74.1,4.39,4,Shift_2,97.9
236.1,13045,Conveyor_Belt,4.35,LOG-00458,80.4,2.26,6,Shift_3,85.1
216.2,16975,Robot_Arm,2.27,LOG-00459,58.5,1.36,6,Shift_2,90.4
295.3,3012,Robot_Arm,3.56,LOG-00460,72.7,2.42,6,Shift_1,88.0
227.0,14743,Conveyor_Belt,2.05,LOG-00461,41.7,0.1,11,Shift_3,92.8
285.4,3666,Robot_Arm,3.21,LOG-00462,67.7,5.24,8,Shift_1,94.8
224.0,15227,Robot_Arm,1.9,LOG-00463,66.8,1.99,10,Shift_2,83.6
256.9,8963,Conveyor_Belt,2.51,LOG-00464,92.3,5.0,9,Shift_1,95.5
290.2,1123,Robot_Arm,3.5,LOG-00465,88.4,5.34,8,Shift_3,82.1
184.0,19358,Robot_Arm,2.64,LOG-00466,61.1,6.41,2,Shift_2,95.2
276.9,4153,CNC_Milling,2.14,LOG-00467,52.7,4.63,3,Shift_2,95.5
199.1,12324,Robot_Arm,2.45,LOG-00468,53.2,6.81,6,Shift_3,68.2
219.7,4447,Robot_Arm,2.24,LOG-00469,60.6,7.47,10,Shift_1,85.4
202.0,18727,CNC_Milling,3.33,LOG-00470,84.5,4.65,2,Shift_3,63.5
219.6,15028,Robot_Arm,3.96,LOG-00471,71.2,4.8,10,Shift_3,69.7
229.5,16282,Conveyor_Belt,2.84,LOG-00472,72.8,2.61,7,Shift_2,85.7
259.8,9209,Robot_Arm,3.82,LOG-00473,77.2,1.53,7,Shift_2,83.7
212.6,9880,CNC_Milling,2.54,LOG-00474,50.1,7.21,6,Shift_2,82.5
234.6,13051,CNC_Milling,2.92,LOG-00475,54.4,5.51,6,Shift_2,91.7
219.1,15910,CNC_Milling,4.43,LOG-00476,72.8,5.72,2,Shift_3,81.3
216.7,17092,Robot_Arm,2.86,LOG-00477,53.3,2.52,6,Shift_2,73.4
213.1,1338,Robot_Arm,3.86,LOG-00478,42.1,8.06,5,Shift_3,69.7
230.5,13607,CNC_Milling,2.42,LOG-00479,48.8,3.43,6,Shift_1,68.5
281.1,3073,Conveyor_Belt,2.98,LOG-00480,80.8,2.0,4,Shift_3,76.3
270.9,6470,CNC_Milling,2.31,LOG-00481,59.4,2.57,7,Shift_3,77.6
131.4,16759,CNC_Milling,3.05,LOG-00482,68.4,7.93,10,Shift_1,99.2
274.4,5759,Conveyor_Belt,3.19,LOG-00483,49.5,1.22,2,Shift_2,86.8
218.1,16139,Robot_Arm,3.61,LOG-00484,70.7,2.12,6,Shift_3,74.9
45.2,9797,Robot_Arm,2.54,LOG-00485,61.0,11.25,4,Shift_1,93.5
264.6,5420,Conveyor_Belt,2.87,LOG-00486,71.7,6.35,2,Shift_3,93.1
266.4,7350,Conveyor_Belt,3.95,LOG-00487,57.8,2.17,9,Shift_1,80.7
239.0,11084,CNC_Milling,2.03,LOG-00488,72.6,1.3,6,Shift_1,97.9
215.1,15537,Robot_Arm,1.02,LOG-00489,57.1,0.1,7,Shift_1,95.5
229.8,12514,Robot_Arm,2.48,LOG-00490,63.8,4.24,8,Shift_1,82.0
204.1,18731,CNC_Milling,3.49,LOG-00491,60.9,5.82,3,Shift_1,84.6
133.4,17487,Conveyor_Belt,3.07,LOG-00492,65.4,7.8,11,Shift_3,81.6
223.4,15313,Robot_Arm,2.24,LOG-00493,69.2,0.1,10,Shift_1,90.5
233.4,12459,Conveyor_Belt,3.06,LOG-00494,57.6,0.69,10,Shift_2,62.1
264.7,6507,Robot_Arm,2.71,LOG-00495,63.2,3.7,4,Shift_1,94.6
57.1,8838,Robot_Arm,1.75,LOG-00496,67.8,10.97,6,Shift_2,70.8
277.4,3258,CNC_Milling,2.73,LOG-00497,72.6,6.21,4,Shift_1,78.6
255.5,8109,Conveyor_Belt,3.6,LOG-00498,63.9,4.93,8,Shift_2,106.1
204.9,18602,Robot_Arm,2.78,LOG-00499,51.7,0.94,4,Shift_3,81.9
256.4,9091,CNC_Milling,1.79,LOG-00500,66.3,0.1,11,Shift_2,88.8
283.6,3160,CNC_Milling,4.38,LOG-00501,75.1,4.1,4,Shift_1,89.5
232.4,13386,Robot_Arm,2.21,LOG-00502,45.0,3.75,3,Shift_3,89.0
207.0,19289,CNC_Milling,3.3,LOG-00503,45.2,3.33,6,Shift_2,81.1
208.1,17482,Robot_Arm,3.67,LOG-00504,55.1,3.05,10,Shift_1,89.9
273.1,6207,Robot_Arm,3.34,LOG-00505,62.1,2.13,2,Shift_3,84.7
263.3,9624,CNC_Milling,2.81,LOG-00506,32.0,1.56,10,Shift_3,68.0
187.2,11089,Robot_Arm,1.55,LOG-00507,73.6,7.47,10,Shift_3,73.8
269.2,5708,CNC_Milling,3.94,LOG-00508,62.3,1.78,11,Shift_2,83.8
262.3,6105,Conveyor_Belt,2.07,LOG-00509,30.0,3.31,7,Shift_3,90.6
270.1,5496,Conveyor_Belt,3.78,LOG-00510,48.3,3.9,11,Shift_2,90.8
202.3,19897,CNC_Milling,3.89,LOG-00511,60.5,5.77,6,Shift_2,87.2
223.6,15174,Robot_Arm,2.02,LOG-00512,38.4,1.87,3,Shift_2,85.4
196.9,16976,Robot_Arm,2.01,LOG-00513,79.6,6.45,2,Shift_1,84.1
216.9,16514,Conveyor_Belt,2.69,LOG-00514,67.8,2.55,7,Shift_3,88.6
201.4,19223,CNC_Milling,3.74,LOG-00515,75.2,3.6,2,Shift_2,75.6
200.3,3000,Robot_Arm,2.52,LOG-00516,49.6,8.11,3,Shift_2,85.7
207.2,17751,Conveyor_Belt,3.08,LOG-00517,71.2,1.58,11,Shift_3,94.2
289.2,2264,CNC_Milling,2.6,LOG-00518,55.1,5.8,4,Shift_1,86.3
230.2,10032,Robot_Arm,3.63,LOG-00519,62.1,6.51,3,Shift_2,75.4
245.5,12294,CNC_Milling,2.49,LOG-00520,70.3,4.77,9,Shift_1,75.2
257.2,7799,Robot_Arm,2.42,LOG-00521,63.9,3.71,5,Shift_2,98.1
152.4,3777,CNC_Milling,2.17,LOG-00522,77.1,9.31,10,Shift_3,83.8
281.0,4653,Conveyor_Belt,2.15,LOG-00523,67.1,3.97,4,Shift_1,70.7
215.4,16668,Robot_Arm,3.85,LOG-00524,58.1,4.51,6,Shift_2,75.0
261.4,7055,CNC_Milling,2.71,LOG-00525,77.6,3.16,2,Shift_3,68.3
72.2,6896,Conveyor_Belt,2.24,LOG-00526,80.8,4.38,9,Shift_3,68.6
184.4,18543,Conveyor_Belt,1.66,LOG-00527,66.3,6.41,11,Shift_3,88.0
277.3,3733,Robot_Arm,2.78,LOG-00528,85.0,3.31,4,Shift_2,79.2
202.7,18390,Robot_Arm,2.34,LOG-00529,61.5,0.1,8,Shift_2,72.7
204.1,18498,CNC_Milling,2.19,LOG-00530,63.1,5.28,6,Shift_1,97.4
237.0,12372,Robot_Arm,2.38,LOG-00531,65.1,1.3,10,Shift_3,82.1
286.7,4145,CNC_Milling,3.1,LOG-00532,63.1,5.85,2,Shift_1,85.3
278.1,3961,CNC_Milling,2.07,LOG-00533,60.3,4.0,11,Shift_3,92.4
264.1,6409,Conveyor_Belt,2.76,LOG-00534,54.3,6.36,9,Shift_3,70.0
244.7,11970,Robot_Arm,3.71,LOG-00535,50.1,1.63,7,Shift_1,72.1
277.9,3918,CNC_Milling,2.56,LOG-00536,66.7,2.66,4,Shift_2,85.2
49.3,9657,CNC_Milling,2.15,LOG-00537,83.0,3.15,4,Shift_2,51.7
285.0,3194,Conveyor_Belt,3.84,LOG-00538,77.2,0.29,2,Shift_3,105.3
212.9,11265,CNC_Milling,2.93,LOG-00539,70.8,6.78,2,Shift_1,88.8
287.2,1401,CNC_Milling,2.86,LOG-00540,83.7,0.1,5,Shift_3,83.8
194.4,14471,CNC_Milling,3.42,LOG-00541,65.3,6.74,8,Shift_1,89.7
282.0,2052,CNC_Milling,2.93,LOG-00542,50.2,5.06,5,Shift_2,91.5
285.3,4701,CNC_Milling,3.06,LOG-00543,59.8,3.5,2,Shift_3,88.3
279.1,4318,Conveyor_Belt,1.74,LOG-00544,64.1,4.86,9,Shift_3,93.2
214.5,16788,CNC_Milling,2.33,LOG-00545,57.3,4.79,3,Shift_1,96.6
286.6,2014,Robot_Arm,4.49,LOG-00546,74.2,3.0,5,Shift_3,102.4
251.4,9155,Robot_Arm,2.17,LOG-00547,79.0,4.75,11,Shift_3,76.6
231.5,12231,Robot_Arm,3.05,LOG-00548,39.0,5.83,5,Shift_2,72.5
246.8,10803,Robot_Arm,4.39,LOG-00549,62.8,1.64,5,Shift_1,72.5
234.2,13933,Robot_Arm,3.55,LOG-00550,30.0,4.87,2,Shift_2,87.1
226.5,16258,Robot_Arm,3.23,LOG-00551,63.6,0.1,2,Shift_1,66.6
261.6,8478,Robot_Arm,2.36,LOG-00552,63.5,0.1,9,Shift_2,70.9
220.1,16736,Robot_Arm,2.5,LOG-00553,91.6,5.41,4,Shift_3,90.2
270.6,7041,Robot_Arm,2.75,LOG-00554,87.1,2.96,2,Shift_1,80.1
200.7,19704,Robot_Arm,3.27,LOG-00555,79.0,1.87,11,Shift_3,83.5
240.4,10585,CNC_Milling,4.02,LOG-00556,50.6,3.87,5,Shift_2,101.0
229.0,14984,Robot_Arm,3.09,LOG-00557,49.7,3.01,3,Shift_3,95.1
208.3,17625,Robot_Arm,2.54,LOG-00558,48.6,1.53,4,Shift_3,87.3
219.3,16060,CNC_Milling,2.92,LOG-00559,87.9,0.1,3,Shift_2,74.4
209.1,17171,Conveyor_Belt,3.42,LOG-00560,51.3,0.1,11,Shift_1,83.0
249.8,11193,CNC_Milling,3.27,LOG-00561,59.2,5.85,9,Shift_2,76.1
295.1,1826,CNC_Milling,2.8,LOG-00562,51.5,2.94,8,Shift_3,82.2
224.3,10368,Conveyor_Belt,2.1,LOG-00563,46.1,6.42,9,Shift_2,75.5
278.3,4448,CNC_Milling,3.86,LOG-00564,70.0,2.92,2,Shift_2,85.6
215.7,17893,Robot_Arm,2.79,LOG-00565,67.3,4.89,6,Shift_3,81.6
271.9,5498,CNC_Milling,3.2,LOG-00566,31.6,3.69,8,Shift_1,75.4
273.3,5333,Conveyor_Belt,2.46,LOG-00567,45.5,4.11,9,Shift_2,72.1
276.1,5738,Robot_Arm,2.44,LOG-00568,68.8,4.23,10,Shift_2,100.9
232.6,13208,Robot_Arm,3.4,LOG-00569,63.9,2.89,10,Shift_2,77.5
240.3,11853,Robot_Arm,1.99,LOG-00570,59.0,0.93,8,Shift_3,95.2
208.8,19027,Robot_Arm,2.07,LOG-00571,74.1,5.92,3,Shift_1,83.4
171.2,8908,Conveyor_Belt,4.21,LOG-00572,43.4,7.98,7,Shift_1,85.5
178.8,6363,Conveyor_Belt,3.66,LOG-00573,56.1,8.15,7,Shift_2,85.7
281.8,1935,Robot_Arm,3.33,LOG-00574,72.8,2.62,5,Shift_3,81.6
304.4,1134,Conveyor_Belt,2.14,LOG-00575,55.3,2.17,8,Shift_2,84.5
260.1,8098,Robot_Arm,3.18,LOG-00576,69.7,2.61,8,Shift_2,90.0
212.3,18590,CNC_Milling,2.94,LOG-00577,47.8,3.56,9,Shift_1,71.8
239.3,10951,CNC_Milling,2.65,LOG-00578,52.6,3.87,2,Shift_3,82.7
216.3,17977,Robot_Arm,2.93,LOG-00579,38.3,1.51,4,Shift_3,84.8
283.9,2931,CNC_Milling,1.86,LOG-00580,34.1,0.3,4,Shift_3,91.1
293.0,2773,Robot_Arm,1.34,LOG-00581,57.9,4.12,4,Shift_1,80.4
214.8,16835,CNC_Milling,3.24,LOG-00582,71.8,0.1,11,Shift_2,82.5
279.4,3028,Robot_Arm,3.13,LOG-00583,63.3,3.75,5,Shift_3,92.3
295.5,1987,CNC_Milling,3.2,LOG-00584,82.4,1.64,9,Shift_3,68.3
256.9,8677,Conveyor_Belt,3.62,LOG-00585,59.1,5.95,10,Shift_3,95.7
176.5,18571,CNC_Milling,3.41,LOG-00586,33.2,6.62,2,Shift_2,76.0
194.1,14098,CNC_Milling,4.19,LOG-00587,70.2,6.68,9,Shift_1,95.1
287.7,2883,Robot_Arm,3.94,LOG-00588,48.8,3.13,8,Shift_2,97.1
215.3,16905,Robot_Arm,3.05,LOG-00589,66.9,1.16,11,Shift_1,81.0
215.9,17027,Robot_Arm,3.13,LOG-00590,30.7,1.96,10,Shift_1,94.5
220.1,16213,Robot_Arm,3.18,LOG-00591,60.9,4.72,4,Shift_2,80.9
208.5,18150,CNC_Milling,1.77,LOG-00592,75.5,0.1,8,Shift_2,77.3
214.9,5557,Conveyor_Belt,3.74,LOG-00593,73.7,7.48,4,Shift_2,88.4
205.5,19611,Robot_Arm,3.47,LOG-00594,61.2,3.17,7,Shift_1,93.3
263.8,7093,CNC_Milling,1.67,LOG-00595,64.2,5.25,11,Shift_3,74.9
221.4,16238,Robot_Arm,4.24,LOG-00596,57.5,0.1,6,Shift_3,67.2
